,localName,type,latitude,longitude,webUrl,phone,text_for_embedding
339,Embassy Suites by Hilton Washington DC Chevy Chase Pavilion,HOTEL,38.960533,-77.08475,https://www.tripadvisor.com/Hotel_Review-g28970-d84062-Reviews-Embassy_Suites_by_Hilton_Washington_DC_Chevy_Chase_Pavilion-Washington_DC_District_of_Col.html,18556050319,Embassy Suites by Hilton Washington DC Chevy Chase Pavilion HOTEL
340,Days Inn by Wyndham Washington DC/Gateway,HOTEL,38.91798,-76.9706,https://www.tripadvisor.com/Hotel_Review-g28970-d217083-Reviews-Days_Inn_by_Wyndham_Washington_DC_Gateway-Washington_DC_District_of_Columbia.html,+1 202-832-5800,Days Inn by Wyndham Washington DC/Gateway HOTEL
341,Embassy Suites by Hilton Washington DC Georgetown,HOTEL,38.906715,-77.0489,https://www.tripadvisor.com/Hotel_Review-g28970-d84064-Reviews-Embassy_Suites_by_Hilton_Washington_DC_Georgetown-Washington_DC_District_of_Columbia.html,18556050319,Embassy Suites by Hilton Washington DC Georgetown HOTEL
342,The Graham Georgetown,HOTEL,38.904743,-77.05999,https://www.tripadvisor.com/Hotel_Review-g28970-d84032-Reviews-The_Graham_Georgetown-Washington_DC_District_of_Columbia.html,+1 202-337-0900,The Graham Georgetown HOTEL
343,Tabard Inn,HOTEL,38.90738,-77.04003,https://www.tripadvisor.com/Hotel_Review-g28970-d120592-Reviews-Tabard_Inn-Washington_DC_District_of_Columbia.html,+1 202-785-1277,Tabard Inn HOTEL
344,Cambria Hotel Washington D.C. Navy Yard Riverfront,HOTEL,38.87088,-77.01102,https://www.tripadvisor.com/Hotel_Review-g28970-d21309928-Reviews-Cambria_Hotel_Washington_D_C_Navy_Yard_Riverfront-Washington_DC_District_of_Columbia.html,18555898846,Cambria Hotel Washington D.C. Navy Yard Riverfront HOTEL
345,Homewood Suites by Hilton Washington DC NoMa Union Station,HOTEL,38.911217,-76.996704,https://www.tripadvisor.com/Hotel_Review-g28970-d8528718-Reviews-Homewood_Suites_by_Hilton_Washington_DC_NoMa_Union_Station-Washington_DC_District_of_Co.html,18556050320,Homewood Suites by Hilton Washington DC NoMa Union Station HOTEL
346,Capitol Hill Hotel,HOTEL,38.8862,-77.0032,https://www.tripadvisor.com/Hotel_Review-g28970-d84048-Reviews-Capitol_Hill_Hotel-Washington_DC_District_of_Columbia.html,12029786456,Capitol Hill Hotel HOTEL
347,Waldorf Astoria Washington DC,HOTEL,38.894188,-77.028015,https://www.tripadvisor.com/Hotel_Review-g28970-d8662491-Reviews-Waldorf_Astoria_Washington_DC-Washington_DC_District_of_Columbia.html,18668862818,Waldorf Astoria Washington DC HOTEL
348,Washington Hilton,HOTEL,38.916584,-77.04541,https://www.tripadvisor.com/Hotel_Review-g28970-d84137-Reviews-Washington_Hilton-Washington_DC_District_of_Columbia.html,18556050316,Washington Hilton HOTEL
349,The Dupont Circle,HOTEL,38.91045,-77.04286,https://www.tripadvisor.com/Hotel_Review-g28970-d84058-Reviews-The_Dupont_Circle-Washington_DC_District_of_Columbia.html,12024836000,The Dupont Circle HOTEL
350,Viceroy Washington Dc,HOTEL,38.908173,-77.03288,https://www.tripadvisor.com/Hotel_Review-g28970-d84075-Reviews-Viceroy_Washington_Dc-Washington_DC_District_of_Columbia.html,12027423100,Viceroy Washington Dc HOTEL
351,Hotel Hive,HOTEL,38.897224,-77.04962,https://www.tripadvisor.com/Hotel_Review-g28970-d11434832-Reviews-Hotel_Hive-Washington_DC_District_of_Columbia.html,+1 202-849-8499,Hotel Hive HOTEL
352,Hamilton Hotel,HOTEL,38.902973,-77.03162,https://www.tripadvisor.com/Hotel_Review-g28970-d120614-Reviews-Hamilton_Hotel-Washington_DC_District_of_Columbia.html,+1 877-714-7625,Hamilton Hotel HOTEL
353,Global Luxury Suites At Capitol Hill,HOTEL,38.90345,-77.00557,https://www.tripadvisor.com/Hotel_Review-g28970-d24892769-Reviews-Global_Luxury_Suites_At_Capitol_Hill-Washington_DC_District_of_Columbia.html,18336572504,Global Luxury Suites At Capitol Hill HOTEL
354,Courtyard By Marriott Washington - Downtown/Convention Center,HOTEL,38.90429,-77.02415,https://www.tripadvisor.com/Hotel_Review-g28970-d14918570-Reviews-Courtyard_By_Marriott_Washington_Downtown_Convention_Center-Washington_DC_District_of_.html,18446310595,Courtyard By Marriott Washington - Downtown/Convention Center HOTEL
355,Compass Rose,RESTAURANT,38.915363,-77.03152,https://www.tripadvisor.com/Restaurant_Review-g28970-d5430231-Reviews-Compass_Rose-Washington_DC_District_of_Columbia.html,+1 202-506-4765,Compass Rose RESTAURANT
356,The Mansion on O Street,RESTAURANT,38.90815,-77.04587,https://www.tripadvisor.com/Restaurant_Review-g28970-d1603346-Reviews-The_Mansion_on_O_Street-Washington_DC_District_of_Columbia.html,+1 202-496-2000,The Mansion on O Street RESTAURANT
357,P.J. Clarke's DC,RESTAURANT,38.902176,-77.03689,https://www.tripadvisor.com/Restaurant_Review-g28970-d1994364-Reviews-P_J_Clarke_s_DC-Washington_DC_District_of_Columbia.html,+1 202-463-6610,P.J. Clarke's DC RESTAURANT
358,Dukem Ethiopian Restaurant & Market,RESTAURANT,38.91682,-77.0279,https://www.tripadvisor.com/Restaurant_Review-g28970-d512291-Reviews-Dukem_Ethiopian_Restaurant_Market-Washington_DC_District_of_Columbia.html,+1 202-667-8735,Dukem Ethiopian Restaurant & Market RESTAURANT
359,Lapis,RESTAURANT,38.921314,-77.04383,https://www.tripadvisor.com/Restaurant_Review-g28970-d8039478-Reviews-Lapis-Washington_DC_District_of_Columbia.html,+1 202-299-9630,Lapis RESTAURANT
360,L'Ardente,RESTAURANT,38.89891,-77.01408,https://www.tripadvisor.com/Restaurant_Review-g28970-d23680511-Reviews-L_Ardente-Washington_DC_District_of_Columbia.html,+1 202-448-0450,L'Ardente RESTAURANT
361,JINYA Ramen Bar - Logan Circle,RESTAURANT,38.90844,-77.032196,https://www.tripadvisor.com/Restaurant_Review-g28970-d13132617-Reviews-JINYA_Ramen_Bar_Logan_Circle-Washington_DC_District_of_Columbia.html,+1 202-588-8560,JINYA Ramen Bar - Logan Circle RESTAURANT
362,Sakuramen Ramen Bar,RESTAURANT,38.92156,-77.04202,https://www.tripadvisor.com/Restaurant_Review-g28970-d3456974-Reviews-Sakuramen_Ramen_Bar-Washington_DC_District_of_Columbia.html,+1 202-656-5285,Sakuramen Ramen Bar RESTAURANT
363,Cafe Riggs,RESTAURANT,38.897,-77.02413,https://www.tripadvisor.com/Restaurant_Review-g28970-d20206496-Reviews-Cafe_Riggs-Washington_DC_District_of_Columbia.html,+1 202-788-2800,Cafe Riggs RESTAURANT
364,Churchkey,RESTAURANT,38.908493,-77.03169,https://www.tripadvisor.com/Restaurant_Review-g28970-d1648390-Reviews-Churchkey-Washington_DC_District_of_Columbia.html,+1 202-567-2576,Churchkey RESTAURANT
365,Succotash Prime,RESTAURANT,38.897526,-77.024765,https://www.tripadvisor.com/Restaurant_Review-g28970-d12904135-Reviews-Succotash_Prime-Washington_DC_District_of_Columbia.html,+1 202-849-6933,Succotash Prime RESTAURANT
366,Giovanni's Trattu,RESTAURANT,38.906605,-77.04264,https://www.tripadvisor.com/Restaurant_Review-g28970-d804021-Reviews-Giovanni_s_Trattu-Washington_DC_District_of_Columbia.html,+1 202-452-4960,Giovanni's Trattu RESTAURANT
367,Founding Farmers & Distillers,RESTAURANT,38.90137,-77.02022,https://www.tripadvisor.com/Restaurant_Review-g28970-d11645070-Reviews-Founding_Farmers_Distillers-Washington_DC_District_of_Columbia.html,+1 202-464-3001,Founding Farmers & Distillers RESTAURANT
368,The Bazaar By Jose Andres,RESTAURANT,38.89424,-77.02748,https://www.tripadvisor.com/Restaurant_Review-g28970-d25345287-Reviews-The_Bazaar_By_Jose_Andres-Washington_DC_District_of_Columbia.html,+1 202-868-5088,The Bazaar By Jose Andres RESTAURANT
369,Daikaya,RESTAURANT,38.898613,-77.01966,https://www.tripadvisor.com/Restaurant_Review-g28970-d3899588-Reviews-Daikaya-Washington_DC_District_of_Columbia.html,+1 202-589-1600,Daikaya RESTAURANT
370,Ella's Wood-Fired Pizza,RESTAURANT,38.897778,-77.024216,https://www.tripadvisor.com/Restaurant_Review-g28970-d480982-Reviews-Ella_s_Wood_Fired_Pizza-Washington_DC_District_of_Columbia.html,+1 202-638-3434,Ella's Wood-Fired Pizza RESTAURANT
371,US Capitol Visitor Center Restaurant,RESTAURANT,38.889755,-77.0079,https://www.tripadvisor.com/Restaurant_Review-g28970-d7303648-Reviews-US_Capitol_Visitor_Center_Restaurant-Washington_DC_District_of_Columbia.html,+1 202-593-1785,US Capitol Visitor Center Restaurant RESTAURANT
372,Dubliner Restaurant and Pub,RESTAURANT,38.8972,-77.00952,https://www.tripadvisor.com/Restaurant_Review-g28970-d450471-Reviews-Dubliner_Restaurant_and_Pub-Washington_DC_District_of_Columbia.html,+1 202-737-3773,Dubliner Restaurant and Pub RESTAURANT
373,Barmini,RESTAURANT,38.896374,-77.0236,https://www.tripadvisor.com/Restaurant_Review-g28970-d5058863-Reviews-Barmini-Washington_DC_District_of_Columbia.html,+1 202-393-4451,Barmini RESTAURANT
374,The Oceanaire Seafood Room,RESTAURANT,38.89758,-77.02877,https://www.tripadvisor.com/Restaurant_Review-g28970-d450502-Reviews-The_Oceanaire_Seafood_Room-Washington_DC_District_of_Columbia.html,+1 202-347-2277,The Oceanaire Seafood Room RESTAURANT
375,Kirwan’s Irish Pub,RESTAURANT,38.878548,-77.02425,https://www.tripadvisor.com/Restaurant_Review-g28970-d12981757-Reviews-Kirwan_s_Irish_Pub-Washington_DC_District_of_Columbia.html,+1 202-554-3818,Kirwan’s Irish Pub RESTAURANT
376,Tortino Restaurant,RESTAURANT,38.906574,-77.027145,https://www.tripadvisor.com/Restaurant_Review-g28970-d2714715-Reviews-Tortino_Restaurant-Washington_DC_District_of_Columbia.html,+1 202-312-5570,Tortino Restaurant RESTAURANT
377,1789 Restaurant & Bar,RESTAURANT,38.906025,-77.07041,https://www.tripadvisor.com/Restaurant_Review-g28970-d450460-Reviews-1789_Restaurant_Bar-Washington_DC_District_of_Columbia.html,+1 202-965-1789,1789 Restaurant & Bar RESTAURANT
378,Rasika,RESTAURANT,38.894905,-77.021255,https://www.tripadvisor.com/Restaurant_Review-g28970-d668468-Reviews-Rasika-Washington_DC_District_of_Columbia.html,+1 202-637-1222,Rasika RESTAURANT
379,Smoke & Mirrors Rooftop Bar,RESTAURANT,38.88027,-77.00568,https://www.tripadvisor.com/Restaurant_Review-g28970-d23897045-Reviews-Smoke_Mirrors_Rooftop_Bar-Washington_DC_District_of_Columbia.html,+1 202-984-2474,Smoke & Mirrors Rooftop Bar RESTAURANT
380,Doyle,RESTAURANT,38.910362,-77.043076,https://www.tripadvisor.com/Restaurant_Review-g28970-d4587338-Reviews-Doyle-Washington_DC_District_of_Columbia.html,+1 202-448-4301,Doyle RESTAURANT
381,Oyamel,RESTAURANT,38.894997,-77.021835,https://www.tripadvisor.com/Restaurant_Review-g28970-d674632-Reviews-Oyamel-Washington_DC_District_of_Columbia.html,+1 202-628-1005,Oyamel RESTAURANT
382,Whiskey Charlie Rooftop Bar,RESTAURANT,38.878307,-77.023766,https://www.tripadvisor.com/Restaurant_Review-g28970-d13316344-Reviews-Whiskey_Charlie_Rooftop_Bar-Washington_DC_District_of_Columbia.html,+1 202-488-2500,Whiskey Charlie Rooftop Bar RESTAURANT
383,Old Ebbitt Grill,RESTAURANT,38.897873,-77.03356,https://www.tripadvisor.com/Restaurant_Review-g28970-d450339-Reviews-Old_Ebbitt_Grill-Washington_DC_District_of_Columbia.html,+1 202-347-4800,Old Ebbitt Grill RESTAURANT
384,Coco Lezzone,RESTAURANT,38.901848,-77.0333,https://www.tripadvisor.com/Restaurant_Review-g28970-d26905869-Reviews-Coco_Lezzone-Washington_DC_District_of_Columbia.html,+1 202-506-4971,Coco Lezzone RESTAURANT
385,The Capital Grille,RESTAURANT,38.893307,-77.020485,https://www.tripadvisor.com/Restaurant_Review-g28970-d1982299-Reviews-The_Capital_Grille-Washington_DC_District_of_Columbia.html,+1 202-737-6200,The Capital Grille RESTAURANT
386,The Capital Burger,RESTAURANT,38.903168,-77.02174,https://www.tripadvisor.com/Restaurant_Review-g28970-d13636022-Reviews-The_Capital_Burger-Washington_DC_District_of_Columbia.html,+1 202-638-0414,The Capital Burger RESTAURANT
387,Maydan,RESTAURANT,38.91978,-77.03096,https://www.tripadvisor.com/Restaurant_Review-g28970-d13008117-Reviews-Maydan-Washington_DC_District_of_Columbia.html,+1 202-370-3696,Maydan RESTAURANT
388,La Vie,RESTAURANT,38.879936,-77.02577,https://www.tripadvisor.com/Restaurant_Review-g28970-d14801776-Reviews-La_Vie-Washington_DC_District_of_Columbia.html,+1 202-560-5501,La Vie RESTAURANT
389,matchbox,RESTAURANT,38.896103,-77.02265,https://www.tripadvisor.com/Restaurant_Review-g28970-d481051-Reviews-Matchbox-Washington_DC_District_of_Columbia.html,+1 202-289-4441,matchbox RESTAURANT
390,Convivial,RESTAURANT,38.90873,-77.023224,https://www.tripadvisor.com/Restaurant_Review-g28970-d8790236-Reviews-Convivial-Washington_DC_District_of_Columbia.html,+1 202-525-2870,Convivial RESTAURANT
391,Ottoman Taverna,RESTAURANT,38.901733,-77.016464,https://www.tripadvisor.com/Restaurant_Review-g28970-d10322023-Reviews-Ottoman_Taverna-Washington_DC_District_of_Columbia.html,+1 202-847-0389,Ottoman Taverna RESTAURANT
392,Floriana,RESTAURANT,38.911312,-77.03869,https://www.tripadvisor.com/Restaurant_Review-g28970-d3447371-Reviews-Floriana-Washington_DC_District_of_Columbia.html,+1 202-667-5937,Floriana RESTAURANT
393,Fiola Mare DC,RESTAURANT,38.90163,-77.06102,https://www.tripadvisor.com/Restaurant_Review-g28970-d6370253-Reviews-Fiola_Mare_DC-Washington_DC_District_of_Columbia.html,+1 202-350-4982,Fiola Mare DC RESTAURANT
394,"Madison Cafe, Library of Congress",RESTAURANT,38.8871,-77.00472,https://www.tripadvisor.com/Restaurant_Review-g28970-d4020260-Reviews-Madison_Cafe_Library_of_Congress-Washington_DC_District_of_Columbia.html,+1 202-707-8300,"Madison Cafe, Library of Congress RESTAURANT"
395,Kinship Restaurant,RESTAURANT,38.90344,-77.021645,https://www.tripadvisor.com/Restaurant_Review-g28970-d9714285-Reviews-Kinship_Restaurant-Washington_DC_District_of_Columbia.html,+1 202-737-7700,Kinship Restaurant RESTAURANT
396,Yardbird Table & Bar,RESTAURANT,38.902187,-77.024796,https://www.tripadvisor.com/Restaurant_Review-g28970-d23412252-Reviews-Yardbird_Table_Bar-Washington_DC_District_of_Columbia.html,+1 202-333-2450,Yardbird Table & Bar RESTAURANT
397,Ethiopic Restaurant,RESTAURANT,38.899956,-77.000374,https://www.tripadvisor.com/Restaurant_Review-g28970-d1887481-Reviews-Ethiopic_Restaurant-Washington_DC_District_of_Columbia.html,+1 202-675-2066,Ethiopic Restaurant RESTAURANT
398,Busboys and Poets,RESTAURANT,38.917957,-77.03175,https://www.tripadvisor.com/Restaurant_Review-g28970-d864330-Reviews-Busboys_and_Poets-Washington_DC_District_of_Columbia.html,+1 202-387-7638,Busboys and Poets RESTAURANT
399,KRAMERS,RESTAURANT,38.91084,-77.043724,https://www.tripadvisor.com/Restaurant_Review-g28970-d481015-Reviews-KRAMERS-Washington_DC_District_of_Columbia.html,+1 202-387-3825,KRAMERS RESTAURANT
400,The Diner,RESTAURANT,38.92183,-77.04243,https://www.tripadvisor.com/Restaurant_Review-g28970-d485167-Reviews-The_Diner-Washington_DC_District_of_Columbia.html,+1 202-232-8800,The Diner RESTAURANT
401,Nina May,RESTAURANT,38.908424,-77.026695,https://www.tripadvisor.com/Restaurant_Review-g28970-d19338243-Reviews-Nina_May-Washington_DC_District_of_Columbia.html,+1 202-518-3609,Nina May RESTAURANT
402,Firefly,RESTAURANT,38.907555,-77.04565,https://www.tripadvisor.com/Restaurant_Review-g28970-d497586-Reviews-Firefly-Washington_DC_District_of_Columbia.html,+1 202-521-7405,Firefly RESTAURANT
403,Lupo Marino,RESTAURANT,38.879032,-77.02418,https://www.tripadvisor.com/Restaurant_Review-g28970-d14815764-Reviews-Lupo_Marino-Washington_DC_District_of_Columbia.html,+1 202-506-1306,Lupo Marino RESTAURANT
404,Osteria Morini,RESTAURANT,38.8733,-77.00146,https://www.tripadvisor.com/Restaurant_Review-g28970-d5828445-Reviews-Osteria_Morini-Washington_DC_District_of_Columbia.html,+1 202-484-0660,Osteria Morini RESTAURANT
405,"Bonchon Chicken - Navy Yard, DC",RESTAURANT,38.878235,-77.00765,https://www.tripadvisor.com/Restaurant_Review-g28970-d8324736-Reviews-Bonchon_Chicken_Navy_Yard_DC-Washington_DC_District_of_Columbia.html,+1 202-488-4000,"Bonchon Chicken - Navy Yard, DC RESTAURANT"
406,Mi Vida,RESTAURANT,38.889603,-77.009476,https://www.tripadvisor.com/Restaurant_Review-g28970-d25438811-Reviews-Mi_Vida-Washington_DC_District_of_Columbia.html,+1 202-516-5470,Mi Vida RESTAURANT
407,Pineapple And Pearls,RESTAURANT,38.8807,-76.99532,https://www.tripadvisor.com/Restaurant_Review-g28970-d10193621-Reviews-Pineapple_And_Pearls-Washington_DC_District_of_Columbia.html,+1 202-595-7375,Pineapple And Pearls RESTAURANT
408,Chef Geoff's - New Mexico Ave.,RESTAURANT,38.933,-77.085045,https://www.tripadvisor.com/Restaurant_Review-g28970-d456912-Reviews-Chef_Geoff_s_New_Mexico_Ave-Washington_DC_District_of_Columbia.html,+1 202-237-7800,Chef Geoff's - New Mexico Ave. RESTAURANT
409,Open City,RESTAURANT,38.92372,-77.052376,https://www.tripadvisor.com/Restaurant_Review-g28970-d636070-Reviews-Open_City-Washington_DC_District_of_Columbia.html,+1 202-332-2331,Open City RESTAURANT
410,Cafe Berlin,RESTAURANT,38.89442,-77.00092,https://www.tripadvisor.com/Restaurant_Review-g28970-d465514-Reviews-Cafe_Berlin-Washington_DC_District_of_Columbia.html,+1 202-543-7656,Cafe Berlin RESTAURANT
411,90 Second Pizza,RESTAURANT,38.904778,-77.062645,https://www.tripadvisor.com/Restaurant_Review-g28970-d14786637-Reviews-90_Second_Pizza-Washington_DC_District_of_Columbia.html,+1 202-867-4546,90 Second Pizza RESTAURANT
412,Ophelia's Fish House,RESTAURANT,38.882595,-76.99527,https://www.tripadvisor.com/Restaurant_Review-g28970-d12347357-Reviews-Ophelia_s_Fish_House-Washington_DC_District_of_Columbia.html,+1 202-543-1445,Ophelia's Fish House RESTAURANT
413,L'Enfant Grill,RESTAURANT,38.883812,-77.02397,https://www.tripadvisor.com/Restaurant_Review-g28970-d16713400-Reviews-L_Enfant_Grill-Washington_DC_District_of_Columbia.html,+1 202-484-1000,L'Enfant Grill RESTAURANT
414,Hyatt Place Washington DC / National Mall,HOTEL,38.88298,-77.01804,https://www.tripadvisor.com/Hotel_Review-g28970-d8355511-Reviews-Hyatt_Place_Washington_DC_National_Mall-Washington_DC_District_of_Columbia.html,+1 202-803-6110,Hyatt Place Washington DC / National Mall HOTEL
415,Phoenix Park Hotel,HOTEL,38.897133,-77.00923,https://www.tripadvisor.com/Hotel_Review-g28970-d84041-Reviews-Phoenix_Park_Hotel-Washington_DC_District_of_Columbia.html,12026386900,Phoenix Park Hotel HOTEL
416,citizenM Washington NoMa,HOTEL,38.906647,-77.0063,https://www.tripadvisor.com/Hotel_Review-g28970-d24834633-Reviews-CitizenM_Washington_NoMa-Washington_DC_District_of_Columbia.html,+1 202-998-3851,citizenM Washington NoMa HOTEL
417,Sofitel Washington DC Lafayette Square,HOTEL,38.90049,-77.034004,https://www.tripadvisor.com/Hotel_Review-g28970-d235513-Reviews-Sofitel_Washington_DC_Lafayette_Square-Washington_DC_District_of_Columbia.html,12029158811,Sofitel Washington DC Lafayette Square HOTEL
418,Hilton Garden Inn Washington DC/U.S. Capitol,HOTEL,38.906403,-77.00566,https://www.tripadvisor.com/Hotel_Review-g28970-d2038749-Reviews-Hilton_Garden_Inn_Washington_DC_U_S_Capitol-Washington_DC_District_of_Columbia.html,18556184697,Hilton Garden Inn Washington DC/U.S. Capitol HOTEL
419,"Hampton Inn Washington, D.C./White House",HOTEL,38.90047,-77.04112,https://www.tripadvisor.com/Hotel_Review-g28970-d3855872-Reviews-Hampton_Inn_Washington_D_C_White_House-Washington_DC_District_of_Columbia.html,18556050317,"Hampton Inn Washington, D.C./White House HOTEL"
420,citizenM Washington DC Capitol,HOTEL,38.883728,-77.019424,https://www.tripadvisor.com/Hotel_Review-g28970-d20214499-Reviews-CitizenM_Washington_DC_Capitol-Washington_DC_District_of_Columbia.html,+1 202-747-2145,citizenM Washington DC Capitol HOTEL
421,The Madison Hotel,HOTEL,38.905132,-77.034,https://www.tripadvisor.com/Hotel_Review-g28970-d84122-Reviews-The_Madison_Hotel-Washington_DC_District_of_Columbia.html,18446310595,The Madison Hotel HOTEL
422,Hilton Washington DC Capitol Hill,HOTEL,38.89685,-77.0109,https://www.tripadvisor.com/Hotel_Review-g28970-d84129-Reviews-Hilton_Washington_DC_Capitol_Hill-Washington_DC_District_of_Columbia.html,18556050316,Hilton Washington DC Capitol Hill HOTEL
423,"Residence Inn Washington, Dc Downtown",HOTEL,38.904922,-77.03241,https://www.tripadvisor.com/Hotel_Review-g28970-d223900-Reviews-Residence_Inn_Washington_Dc_Downtown-Washington_DC_District_of_Columbia.html,18446310595,"Residence Inn Washington, Dc Downtown HOTEL"
